TIME OCC,AREA,AREA NAME,Crm Cd Desc,Premis Desc,Status,Year,Month,Day,Hour,DateTime
2340,3,Southwest,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",SINGLE FAMILY DWELLING,IC,2020,6,18,23,2020-06-18 23:00:00
100,7,Wilshire,THEFT PLAIN - PETTY ($950 & UNDER),"PORCH, RESIDENTIAL",IC,2020,6,19,1,2020-06-19 01:00:00
200,2,Rampart,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",SIDEWALK,IC,2020,6,19,2,2020-06-19 02:00:00
400,10,West Valley,VANDALISM - MISDEAMEANOR ($399 OR UNDER),CLEANER/LAUNDROMAT,IC,2020,6,19,4,2020-06-19 04:00:00
410,12,77th Street,ROBBERY,STREET,IC,2020,6,19,4,2020-06-19 04:00:00
415,10,West Valley,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",SINGLE FAMILY DWELLING,AA,2020,6,19,4,2020-06-19 04:00:00
500,12,77th Street,BURGLARY FROM VEHICLE,STREET,IC,2020,6,19,5,2020-06-19 05:00:00
510,5,Harbor,ARSON,SINGLE FAMILY DWELLING,IC,2020,6,19,5,2020-06-19 05:00:00
515,4,Hollenbeck,BURGLARY FROM VEHICLE,STREET,IC,2020,6,19,5,2020-06-19 05:00:00
1230,12,77th Street,INTIMATE PARTNER - AGGRAVATED ASSAULT,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",AO,2020,6,19,12,2020-06-19 12:00:00
1600,6,Hollywood,BURGLARY,SPECIALTY SCHOOL/OTHER,IC,2020,6,19,16,2020-06-19 16:00:00
1600,4,Hollenbeck,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",PARKING LOT,IC,2020,6,19,16,2020-06-19 16:00:00
1700,9,Van Nuys,VEHICLE - STOLEN,STREET,IC,2020,6,19,17,2020-06-19 17:00:00
1730,11,Northeast,BURGLARY,SINGLE FAMILY DWELLING,IC,2020,6,19,17,2020-06-19 17:00:00
1822,12,77th Street,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),HOTEL,IC,2020,6,19,18,2020-06-19 18:00:00
1830,8,West LA,BURGLARY FROM VEHICLE,GARAGE/CARPORT,IC,2020,6,19,18,2020-06-19 18:00:00
1900,8,West LA,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",RESTAURANT/FAST FOOD,IC,2020,6,19,19,2020-06-19 19:00:00
2100,3,Southwest,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,2020,6,19,21,2020-06-19 21:00:00
2200,9,Van Nuys,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),PARKING LOT,IC,2020,6,19,22,2020-06-19 22:00:00
2200,4,Hollenbeck,VEHICLE - STOLEN,STREET,IC,2020,6,19,22,2020-06-19 22:00:00
2300,3,Southwest,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),PARKING LOT,IC,2020,6,19,23,2020-06-19 23:00:00
2340,2,Rampart,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","VEHICLE, PASSENGER/TRUCK",IC,2020,6,19,23,2020-06-19 23:00:00
2355,3,Southwest,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STREET,AA,2020,6,19,23,2020-06-19 23:00:00
1,8,West LA,BIKE - STOLEN,PARKING UNDERGROUND/BUILDING,IC,2020,6,20,0,2020-06-20 00:00:00
100,9,Van Nuys,BATTERY - SIMPLE ASSAULT,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",AA,2020,6,20,1,2020-06-20 01:00:00
300,9,Van Nuys,THEFT OF IDENTITY,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,2020,6,20,3,2020-06-20 03:00:00
321,11,Northeast,"BURGLARY, ATTEMPTED","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,2020,6,20,3,2020-06-20 03:00:00
510,8,West LA,BATTERY - SIMPLE ASSAULT,OTHER BUSINESS,IC,2020,6,20,5,2020-06-20 05:00:00
530,11,Northeast,BURGLARY FROM VEHICLE,STREET,IC,2020,6,20,5,2020-06-20 05:00:00
645,8,West LA,BURGLARY FROM VEHICLE,STREET,IC,2020,6,20,6,2020-06-20 06:00:00
715,10,West Valley,TRESPASSING,SINGLE FAMILY DWELLING,IC,2020,6,20,7,2020-06-20 07:00:00
830,5,Harbor,SHOPLIFTING - PETTY THEFT ($950 & UNDER),OTHER STORE,AA,2020,6,20,8,2020-06-20 08:00:00
1000,8,West LA,BATTERY - SIMPLE ASSAULT,NURSING/CONVALESCENT/RETIREMENT HOME,AO,2020,6,20,10,2020-06-20 10:00:00
1000,12,77th Street,OTHER ASSAULT,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,2020,6,20,10,2020-06-20 10:00:00
1030,4,Hollenbeck,VANDALISM - MISDEAMEANOR ($399 OR UNDER),PARKING LOT,IC,2020,6,20,10,2020-06-20 10:00:00
1030,5,Harbor,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","VEHICLE, PASSENGER/TRUCK",AO,2020,6,20,10,2020-06-20 10:00:00
1100,4,Hollenbeck,BURGLARY FROM VEHICLE,PARKING LOT,IC,2020,6,20,11,2020-06-20 11:00:00
1110,10,West Valley,BATTERY - SIMPLE ASSAULT,SINGLE FAMILY DWELLING,AO,2020,6,20,11,2020-06-20 11:00:00
1200,6,Hollywood,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),STREET,IC,2020,6,20,12,2020-06-20 12:00:00
1200,8,West LA,VEHICLE - STOLEN,STREET,IC,2020,6,20,12,2020-06-20 12:00:00
1200,12,77th Street,VEHICLE - STOLEN,PARKING LOT,IC,2020,6,20,12,2020-06-20 12:00:00
1400,11,Northeast,VEHICLE - STOLEN,STREET,IC,2020,6,20,14,2020-06-20 14:00:00
1400,1,Central,VEHICLE - STOLEN,STREET,IC,2020,6,20,14,2020-06-20 14:00:00
1400,6,Hollywood,BATTERY - SIMPLE ASSAULT,OTHER BUSINESS,AO,2020,6,20,14,2020-06-20 14:00:00
1405,6,Hollywood,BATTERY - SIMPLE ASSAULT,PARKING LOT,IC,2020,6,20,14,2020-06-20 14:00:00
1410,2,Rampart,VIOLATION OF RESTRAINING ORDER,SINGLE FAMILY DWELLING,IC,2020,6,20,14,2020-06-20 14:00:00
1600,4,Hollenbeck,VEHICLE - STOLEN,STREET,IC,2020,6,20,16,2020-06-20 16:00:00
1600,1,Central,BURGLARY FROM VEHICLE,PARKING LOT,IC,2020,6,20,16,2020-06-20 16:00:00
1600,5,Harbor,BURGLARY,MOBILE HOME/TRAILERS/CONSTRUCTION TRAILERS/RV'S/MOTORHOME,IC,2020,6,20,16,2020-06-20 16:00:00
1700,6,Hollywood,TRESPASSING,OTHER BUSINESS,IC,2020,6,20,17,2020-06-20 17:00:00
1725,11,Northeast,VIOLATION OF RESTRAINING ORDER,SINGLE FAMILY DWELLING,AO,2020,6,20,17,2020-06-20 17:00:00
1730,12,77th Street,BURGLARY,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,2020,6,20,17,2020-06-20 17:00:00
1830,9,Van Nuys,INTIMATE PARTNER - AGGRAVATED ASSAULT,SINGLE FAMILY DWELLING,AA,2020,6,20,18,2020-06-20 18:00:00
1900,6,Hollywood,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","VEHICLE, PASSENGER/TRUCK",IC,2020,6,20,19,2020-06-20 19:00:00
2000,1,Central,BATTERY - SIMPLE ASSAULT,OTHER PREMISE,IC,2020,6,20,20,2020-06-20 20:00:00
2000,6,Hollywood,BURGLARY,RESTAURANT/FAST FOOD,IC,2020,6,20,20,2020-06-20 20:00:00
2030,7,Wilshire,TRESPASSING,MARKET,IC,2020,6,20,20,2020-06-20 20:00:00
2200,4,Hollenbeck,VEHICLE - STOLEN,PARKING LOT,IC,2020,6,20,22,2020-06-20 22:00:00
2200,3,Southwest,VEHICLE - STOLEN,DRIVEWAY,AO,2020,6,20,22,2020-06-20 22:00:00
2200,8,West LA,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",STREET,IC,2020,6,20,22,2020-06-20 22:00:00
2300,1,Central,BURGLARY FROM VEHICLE,STREET,IC,2020,6,20,23,2020-06-20 23:00:00
2340,12,77th Street,ROBBERY,PARKING LOT,IC,2020,6,20,23,2020-06-20 23:00:00
2345,1,Central,BATTERY - SIMPLE ASSAULT,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,2020,6,20,23,2020-06-20 23:00:00
1,2,Rampart,"RAPE, FORCIBLE",STREET,IC,2020,6,21,0,2020-06-21 00:00:00
25,10,West Valley,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",SIDEWALK,IC,2020,6,21,0,2020-06-21 00:00:00
30,6,Hollywood,BURGLARY,OTHER BUSINESS,IC,2020,6,21,0,2020-06-21 00:00:00
45,9,Van Nuys,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",AO,2020,6,21,0,2020-06-21 00:00:00
100,1,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,2020,6,21,1,2020-06-21 01:00:00
110,11,Northeast,BURGLARY FROM VEHICLE,DRIVEWAY,IC,2020,6,21,1,2020-06-21 01:00:00
300,4,Hollenbeck,BATTERY - SIMPLE ASSAULT,SIDEWALK,IC,2020,6,21,3,2020-06-21 03:00:00
320,4,Hollenbeck,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",OTHER RESIDENCE,AA,2020,6,21,3,2020-06-21 03:00:00
430,1,Central,ROBBERY,PARKING LOT,IC,2020,6,21,4,2020-06-21 04:00:00
430,10,West Valley,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",SINGLE FAMILY DWELLING,AO,2020,6,21,4,2020-06-21 04:00:00
640,5,Harbor,TRESPASSING,MINI-MART,AA,2020,6,21,6,2020-06-21 06:00:00
945,7,Wilshire,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",SINGLE FAMILY DWELLING,IC,2020,6,21,9,2020-06-21 09:00:00
1100,8,West LA,BURGLARY FROM VEHICLE,PARKING UNDERGROUND/BUILDING,IC,2020,6,21,11,2020-06-21 11:00:00
1110,3,Southwest,THEFT OF IDENTITY,SINGLE FAMILY DWELLING,IC,2020,6,21,11,2020-06-21 11:00:00
1200,12,77th Street,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STREET,IC,2020,6,21,12,2020-06-21 12:00:00
1215,7,Wilshire,BATTERY - SIMPLE ASSAULT,STREET,IC,2020,6,21,12,2020-06-21 12:00:00
1220,5,Harbor,BATTERY - SIMPLE ASSAULT,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",AO,2020,6,21,12,2020-06-21 12:00:00
1430,11,Northeast,BATTERY - SIMPLE ASSAULT,SINGLE FAMILY DWELLING,AA,2020,6,21,14,2020-06-21 14:00:00
1600,1,Central,SHOPLIFTING - PETTY THEFT ($950 & UNDER),TOBACCO SHOP,IC,2020,6,21,16,2020-06-21 16:00:00
1645,5,Harbor,VANDALISM - MISDEAMEANOR ($399 OR UNDER),"VEHICLE, PASSENGER/TRUCK",IC,2020,6,21,16,2020-06-21 16:00:00
1700,11,Northeast,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),STREET,IC,2020,6,21,17,2020-06-21 17:00:00
1800,7,Wilshire,EXTORTION,SINGLE FAMILY DWELLING,IC,2020,6,21,18,2020-06-21 18:00:00
1800,13,Newton,BURGLARY,JUNIOR HIGH SCHOOL,IC,2020,6,21,18,2020-06-21 18:00:00
1815,12,77th Street,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STREET,IC,2020,6,21,18,2020-06-21 18:00:00
1815,5,Harbor,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",SIDEWALK,AO,2020,6,21,18,2020-06-21 18:00:00
1830,7,Wilshire,BURGLARY FROM VEHICLE,PARKING UNDERGROUND/BUILDING,IC,2020,6,21,18,2020-06-21 18:00:00
1910,3,Southwest,VEHICLE - STOLEN,STREET,IC,2020,6,21,19,2020-06-21 19:00:00
2100,9,Van Nuys,BURGLARY FROM VEHICLE,STREET,IC,2020,6,21,21,2020-06-21 21:00:00
2120,8,West LA,BATTERY - SIMPLE ASSAULT,STREET,IC,2020,6,21,21,2020-06-21 21:00:00
2140,6,Hollywood,BATTERY - SIMPLE ASSAULT,JEWELRY STORE,IC,2020,6,21,21,2020-06-21 21:00:00
2150,4,Hollenbeck,"BURGLARY, ATTEMPTED",SINGLE FAMILY DWELLING,IC,2020,6,21,21,2020-06-21 21:00:00
2200,10,West Valley,VEHICLE - STOLEN,STREET,IC,2020,6,21,22,2020-06-21 22:00:00
2315,9,Van Nuys,BURGLARY FROM VEHICLE,PARKING UNDERGROUND/BUILDING,IC,2020,6,21,23,2020-06-21 23:00:00
2355,8,West LA,VEHICLE - STOLEN,DRIVEWAY,IC,2020,6,21,23,2020-06-21 23:00:00
200,10,West Valley,"RAPE, FORCIBLE",SINGLE FAMILY DWELLING,AO,2020,6,22,2,2020-06-22 02:00:00
628,6,Hollywood,BRANDISH WEAPON,STREET,IC,2020,6,22,6,2020-06-22 06:00:00
1140,10,West Valley,BATTERY - SIMPLE ASSAULT,DRIVEWAY,AO,2020,6,22,11,2020-06-22 11:00:00
1400,1,Central,BURGLARY FROM VEHICLE,STREET,IC,2020,6,22,14,2020-06-22 14:00:00
1500,3,Southwest,VEHICLE - STOLEN,STREET,IC,2020,6,22,15,2020-06-22 15:00:00
1620,6,Hollywood,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",OTHER STORE,IC,2020,6,22,16,2020-06-22 16:00:00
1800,7,Wilshire,CRIMINAL THREATS - NO WEAPON DISPLAYED,SIDEWALK,IC,2020,6,22,18,2020-06-22 18:00:00
1800,9,Van Nuys,BURGLARY FROM VEHICLE,PARKING UNDERGROUND/BUILDING,IC,2020,6,22,18,2020-06-22 18:00:00
1810,12,77th Street,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STREET,IC,2020,6,22,18,2020-06-22 18:00:00
1852,3,Southwest,THEFT PLAIN - PETTY ($950 & UNDER),STREET,IC,2020,6,22,18,2020-06-22 18:00:00
2005,8,West LA,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",SINGLE FAMILY DWELLING,AO,2020,6,22,20,2020-06-22 20:00:00
2050,10,West Valley,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),SINGLE FAMILY DWELLING,IC,2020,6,22,20,2020-06-22 20:00:00
2100,12,77th Street,VEHICLE - STOLEN,STREET,IC,2020,6,22,21,2020-06-22 21:00:00
2350,12,77th Street,BURGLARY,CHURCH/CHAPEL (CHANGED 03-03 FROM CHURCH/TEMPLE),IC,2020,6,22,23,2020-06-22 23:00:00
1,12,77th Street,VEHICLE - STOLEN,STREET,IC,2020,6,23,0,2020-06-23 00:00:00
100,2,Rampart,BURGLARY,SINGLE FAMILY DWELLING,IC,2020,6,23,1,2020-06-23 01:00:00
110,4,Hollenbeck,INTIMATE PARTNER - SIMPLE ASSAULT,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",AA,2020,6,23,1,2020-06-23 01:00:00
400,12,77th Street,BATTERY - SIMPLE ASSAULT,SINGLE FAMILY DWELLING,IC,2020,6,23,4,2020-06-23 04:00:00
750,4,Hollenbeck,VEHICLE - STOLEN,PARKING LOT,IC,2020,6,23,7,2020-06-23 07:00:00
810,11,Northeast,BURGLARY,DRIVEWAY,AA,2020,6,23,8,2020-06-23 08:00:00
900,12,77th Street,THEFT PLAIN - PETTY ($950 & UNDER),SINGLE FAMILY DWELLING,IC,2020,6,23,9,2020-06-23 09:00:00
1300,6,Hollywood,BURGLARY FROM VEHICLE,PARKING UNDERGROUND/BUILDING,IC,2020,6,23,13,2020-06-23 13:00:00
1330,12,77th Street,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",SINGLE FAMILY DWELLING,IC,2020,6,23,13,2020-06-23 13:00:00
1500,3,Southwest,INTIMATE PARTNER - AGGRAVATED ASSAULT,MOTEL,IC,2020,6,23,15,2020-06-23 15:00:00
1530,6,Hollywood,THEFT PLAIN - PETTY ($950 & UNDER),HEALTH SPA/GYM,IC,2020,6,23,15,2020-06-23 15:00:00
1600,8,West LA,VEHICLE - STOLEN,STREET,IC,2020,6,23,16,2020-06-23 16:00:00
1715,10,West Valley,"BUNCO, GRAND THEFT",SINGLE FAMILY DWELLING,IC,2020,6,23,17,2020-06-23 17:00:00
1930,2,Rampart,INTIMATE PARTNER - SIMPLE ASSAULT,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",AO,2020,6,23,19,2020-06-23 19:00:00
1957,3,Southwest,BURGLARY,COLLEGE/JUNIOR COLLEGE/UNIVERSITY,IC,2020,6,23,19,2020-06-23 19:00:00
2200,8,West LA,BATTERY - SIMPLE ASSAULT,GROUP HOME,AO,2020,6,23,22,2020-06-23 22:00:00
2200,12,77th Street,BATTERY - SIMPLE ASSAULT,SINGLE FAMILY DWELLING,IC,2020,6,23,22,2020-06-23 22:00:00
2226,2,Rampart,BURGLARY,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,2020,6,23,22,2020-06-23 22:00:00
2230,3,Southwest,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",SIDEWALK,IC,2020,6,23,22,2020-06-23 22:00:00
2350,12,77th Street,INTIMATE PARTNER - SIMPLE ASSAULT,SINGLE FAMILY DWELLING,IC,2020,6,23,23,2020-06-23 23:00:00
1,9,Van Nuys,VANDALISM - MISDEAMEANOR ($399 OR UNDER),"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,2020,6,24,0,2020-06-24 00:00:00
130,12,77th Street,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STREET,IC,2020,6,24,1,2020-06-24 01:00:00
200,12,77th Street,BURGLARY,SINGLE FAMILY DWELLING,IC,2020,6,24,2,2020-06-24 02:00:00
200,7,Wilshire,VEHICLE - STOLEN,STREET,IC,2020,6,24,2,2020-06-24 02:00:00
600,12,77th Street,VEHICLE - STOLEN,STREET,IC,2020,6,24,6,2020-06-24 06:00:00
650,1,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STREET,AO,2020,6,24,6,2020-06-24 06:00:00
700,4,Hollenbeck,VEHICLE - STOLEN,STREET,IC,2020,6,24,7,2020-06-24 07:00:00
725,10,West Valley,BATTERY - SIMPLE ASSAULT,SINGLE FAMILY DWELLING,AA,2020,6,24,7,2020-06-24 07:00:00
730,8,West LA,EXTORTION,SINGLE FAMILY DWELLING,IC,2020,6,24,7,2020-06-24 07:00:00
740,12,77th Street,CRIMINAL THREATS - NO WEAPON DISPLAYED,SINGLE FAMILY DWELLING,AA,2020,6,24,7,2020-06-24 07:00:00
750,6,Hollywood,TRESPASSING,SINGLE FAMILY DWELLING,IC,2020,6,24,7,2020-06-24 07:00:00
805,5,Harbor,VIOLATION OF RESTRAINING ORDER,SINGLE FAMILY DWELLING,AA,2020,6,24,8,2020-06-24 08:00:00
930,12,77th Street,BRANDISH WEAPON,STREET,AO,2020,6,24,9,2020-06-24 09:00:00
930,5,Harbor,THEFT PLAIN - PETTY ($950 & UNDER),HIGH SCHOOL,IC,2020,6,24,9,2020-06-24 09:00:00
945,12,77th Street,TRESPASSING,OTHER BUSINESS,IC,2020,6,24,9,2020-06-24 09:00:00
1110,1,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",MUNICIPAL BUS LINE INCLUDES LADOT/DASH,AA,2020,6,24,11,2020-06-24 11:00:00
1240,5,Harbor,VANDALISM - MISDEAMEANOR ($399 OR UNDER),"VEHICLE, PASSENGER/TRUCK",IC,2020,6,24,12,2020-06-24 12:00:00
1310,2,Rampart,BATTERY - SIMPLE ASSAULT,PARKING LOT,IC,2020,6,24,13,2020-06-24 13:00:00
1710,4,Hollenbeck,BURGLARY,CELL PHONE STORE,IC,2020,6,24,17,2020-06-24 17:00:00
1900,3,Southwest,VEHICLE - ATTEMPT STOLEN,STREET,IC,2020,6,24,19,2020-06-24 19:00:00
1900,8,West LA,THEFT PLAIN - PETTY ($950 & UNDER),"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,2020,6,24,19,2020-06-24 19:00:00
1915,7,Wilshire,VANDALISM - MISDEAMEANOR ($399 OR UNDER),OTHER BUSINESS,IC,2020,6,24,19,2020-06-24 19:00:00
1930,11,Northeast,INTIMATE PARTNER - SIMPLE ASSAULT,SINGLE FAMILY DWELLING,AO,2020,6,24,19,2020-06-24 19:00:00
2000,6,Hollywood,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",PARKING LOT,IC,2020,6,24,20,2020-06-24 20:00:00
2030,8,West LA,VEHICLE - STOLEN,STREET,IC,2020,6,24,20,2020-06-24 20:00:00
2213,8,West LA,THEFT OF IDENTITY,GARAGE/CARPORT,IC,2020,6,24,22,2020-06-24 22:00:00
2215,6,Hollywood,ROBBERY,SIDEWALK,IC,2020,6,24,22,2020-06-24 22:00:00
2230,7,Wilshire,BURGLARY FROM VEHICLE,GARAGE/CARPORT,IC,2020,6,24,22,2020-06-24 22:00:00
2300,1,Central,BURGLARY FROM VEHICLE,PARKING UNDERGROUND/BUILDING,IC,2020,6,24,23,2020-06-24 23:00:00
2300,3,Southwest,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),STREET,IC,2020,6,24,23,2020-06-24 23:00:00
2300,9,Van Nuys,BATTERY - SIMPLE ASSAULT,STREET,IC,2020,6,24,23,2020-06-24 23:00:00
2300,8,West LA,BURGLARY FROM VEHICLE,PARKING UNDERGROUND/BUILDING,IC,2020,6,24,23,2020-06-24 23:00:00
2330,10,West Valley,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",SINGLE FAMILY DWELLING,AA,2020,6,24,23,2020-06-24 23:00:00
10,4,Hollenbeck,VANDALISM - MISDEAMEANOR ($399 OR UNDER),STREET,IC,2020,6,25,0,2020-06-25 00:00:00
35,1,Central,VIOLATION OF RESTRAINING ORDER,SIDEWALK,AO,2020,6,25,0,2020-06-25 00:00:00
230,5,Harbor,VEHICLE - STOLEN,PARKING LOT,IC,2020,6,25,2,2020-06-25 02:00:00
315,9,Van Nuys,BURGLARY,GARAGE/CARPORT,IC,2020,6,25,3,2020-06-25 03:00:00
355,1,Central,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),GARAGE/CARPORT,IC,2020,6,25,3,2020-06-25 03:00:00
600,2,Rampart,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",AO,2020,6,25,6,2020-06-25 06:00:00
610,8,West LA,INTIMATE PARTNER - SIMPLE ASSAULT,SINGLE FAMILY DWELLING,AO,2020,6,25,6,2020-06-25 06:00:00
630,3,Southwest,BURGLARY FROM VEHICLE,STREET,IC,2020,6,25,6,2020-06-25 06:00:00
651,12,77th Street,BURGLARY,ELEMENTARY SCHOOL,IC,2020,6,25,6,2020-06-25 06:00:00
700,9,Van Nuys,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),PARKING LOT,IC,2020,6,25,7,2020-06-25 07:00:00
855,11,Northeast,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),STREET,IC,2020,6,25,8,2020-06-25 08:00:00
900,12,77th Street,VEHICLE - STOLEN,STREET,IC,2020,6,25,9,2020-06-25 09:00:00
1040,7,Wilshire,BATTERY - SIMPLE ASSAULT,HOSPITAL,AO,2020,6,25,10,2020-06-25 10:00:00
1040,7,Wilshire,BATTERY - SIMPLE ASSAULT,HOSPITAL,AO,2020,6,25,10,2020-06-25 10:00:00
1140,12,77th Street,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),GARAGE/CARPORT,IC,2020,6,25,11,2020-06-25 11:00:00
1155,7,Wilshire,BURGLARY,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",AA,2020,6,25,11,2020-06-25 11:00:00
1200,1,Central,BURGLARY FROM VEHICLE,OTHER RESIDENCE,IC,2020,6,25,12,2020-06-25 12:00:00
1230,9,Van Nuys,BATTERY - SIMPLE ASSAULT,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",AO,2020,6,25,12,2020-06-25 12:00:00
1325,3,Southwest,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",STREET,IC,2020,6,25,13,2020-06-25 13:00:00
1400,6,Hollywood,BURGLARY,SINGLE FAMILY DWELLING,AO,2020,6,25,14,2020-06-25 14:00:00
1400,1,Central,VEHICLE - STOLEN,STREET,AA,2020,6,25,14,2020-06-25 14:00:00
1434,10,West Valley,THEFT PLAIN - PETTY ($950 & UNDER),SINGLE FAMILY DWELLING,IC,2020,6,25,14,2020-06-25 14:00:00
1500,3,Southwest,VANDALISM - MISDEAMEANOR ($399 OR UNDER),STREET,IC,2020,6,25,15,2020-06-25 15:00:00
1510,12,77th Street,CONTEMPT OF COURT,SINGLE FAMILY DWELLING,IC,2020,6,25,15,2020-06-25 15:00:00
1645,1,Central,INTIMATE PARTNER - SIMPLE ASSAULT,FREEWAY,AO,2020,6,25,16,2020-06-25 16:00:00
1730,10,West Valley,BATTERY - SIMPLE ASSAULT,HOTEL,IC,2020,6,25,17,2020-06-25 17:00:00
1800,5,Harbor,INTIMATE PARTNER - SIMPLE ASSAULT,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",AO,2020,6,25,18,2020-06-25 18:00:00
1840,9,Van Nuys,THEFT OF IDENTITY,OTHER PREMISE,IC,2020,6,25,18,2020-06-25 18:00:00
1900,7,Wilshire,BURGLARY FROM VEHICLE,OTHER RESIDENCE,IC,2020,6,25,19,2020-06-25 19:00:00
1900,6,Hollywood,VEHICLE - STOLEN,PARKING LOT,IC,2020,6,25,19,2020-06-25 19:00:00
1930,9,Van Nuys,BURGLARY,SINGLE FAMILY DWELLING,AA,2020,6,25,19,2020-06-25 19:00:00
1930,2,Rampart,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",CELL PHONE STORE,IC,2020,6,25,19,2020-06-25 19:00:00
2200,12,77th Street,VEHICLE - STOLEN,STREET,IC,2020,6,25,22,2020-06-25 22:00:00
2200,9,Van Nuys,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),STREET,IC,2020,6,25,22,2020-06-25 22:00:00
2209,11,Northeast,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),DRIVEWAY,IC,2020,6,25,22,2020-06-25 22:00:00
2230,1,Central,BURGLARY FROM VEHICLE,GARAGE/CARPORT,IC,2020,6,25,22,2020-06-25 22:00:00
2230,9,Van Nuys,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STREET,IC,2020,6,25,22,2020-06-25 22:00:00
2300,1,Central,THEFT PLAIN - PETTY ($950 & UNDER),OTHER BUSINESS,IC,2020,6,25,23,2020-06-25 23:00:00
